,time,open,high,low,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,macd_short_window,macd_long_window,macd,macd_signal,macd_crossover_long,macd_crossover_short,macd_crossover_signal,rsi,rsi_long,rsi_short,rsi_signal,fast_volatility,slow_volatility,volatility_trend_long,volatility_trend_short,volatility_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
65,2020-06-03,232.11,232.65,228.53,230.06,28224941,-0.011897092299102408,230.48205469742265,224.11549875298795,1.0,0.0,1.0,225.9116337907064,215.58041567097408,10.331218119732313,10.798799020300864,0.0,-1.0,-1.0,65.5913081576091,1.0,0.0,1.0,0.018933671798111743,0.021156715096864252,1.0,0.0,1.0,220.5175,10.450348709870369,241.41819741974075,199.61680258025928,0.0,0.0,0.0
66,2020-06-04,229.56,231.63,224.61,226.29,15405418,-0.01638702947057291,228.3860273487113,224.39701275794843,1.0,0.0,1.0,225.96984397675155,216.3737182138649,9.596125762886658,10.558264368818023,0.0,-1.0,-1.0,60.86726379807246,1.0,0.0,1.0,0.0161417091532291,0.021016923505048163,1.0,0.0,1.0,221.40900000000002,10.123003974793185,241.65500794958638,201.16299205041366,0.0,0.0,0.0
67,2020-06-05,226.71,231.35,225.3105,230.78,14358315,0.01984179592558233,229.58301367435564,225.2233534113979,1.0,0.0,1.0,226.70986798032823,217.44085019802304,9.269017782305184,10.300415051515454,0.0,-1.0,-1.0,64.17648323535838,1.0,0.0,1.0,0.021041590428171535,0.020604387809400458,0.0,-1.0,-1.0,222.38299999999998,10.035933386953237,242.45486677390645,202.31113322609352,0.0,0.0,0.0
68,2020-06-08,229.03,231.55,227.41,231.42,27642194,0.002773203917150413,230.50150683717783,226.0255620653832,1.0,0.0,1.0,227.43450367566237,218.47634277594724,8.958160899715125,10.03196422115539,0.0,-1.0,-1.0,64.63554449435289,1.0,0.0,1.0,0.014965926799722171,0.019229306346330494,1.0,0.0,1.0,223.33649999999997,9.93797145190815,243.21244290381628,203.46055709618366,0.0,0.0,0.0
69,2020-06-09,231.52,239.77,230.41,238.69,50558498,0.031414743755941554,234.5957534185889,227.66506648959927,1.0,0.0,1.0,229.16611849479125,219.97365071846966,9.192467776321593,9.86406493218863,0.0,-1.0,-1.0,69.42806970805557,1.0,0.0,1.0,0.019797992915657453,0.020343523408776314,1.0,0.0,1.0,224.61199999999994,10.19943166631275,245.01086333262543,204.21313666737444,0.0,0.0,0.0
70,2020-06-10,240.96,241.21,235.28,236.68,18383287,-0.008420964430851718,235.63787670929446,228.8321065641722,1.0,0.0,1.0,230.32210026482335,221.2111580726571,9.110942192166249,9.713440384184153,0.0,-1.0,-1.0,66.73529901932946,1.0,0.0,1.0,0.021280999936827055,0.0197655298206978,0.0,-1.0,-1.0,225.94499999999994,9.930580361478537,245.806160722957,206.08383927704287,0.0,0.0,0.0
71,2020-06-11,229.94,232.89,223.55,224.45,47636272,-0.05167314517491983,230.04393835464722,228.2648190974154,1.0,0.0,1.0,229.4187002240813,221.4510722894973,7.967627934584016,9.364277894264125,0.0,-1.0,-1.0,53.21184370730603,1.0,0.0,1.0,0.03763941120670971,0.02709434081075409,0.0,-1.0,-1.0,226.9104999999999,8.65859869238568,244.22769738477126,209.59330261522854,0.0,0.0,0.0
72,2020-06-12,229.9,231.66,227.3102,227.3401,6834224,0.012876364446424704,228.69201917732363,228.14510991067388,1.0,0.0,1.0,229.09891557422264,221.88729656434933,7.211619009873317,8.933746117385965,0.0,-1.0,-1.0,55.50640997433683,1.0,0.0,1.0,0.03470844069438341,0.02580523978207999,0.0,-1.0,-1.0,227.9350049999999,7.259200989123628,242.45340697824716,213.41660302175265,0.0,0.0,0.0
73,2020-06-15,225.09,233.77,224.8,232.47,27221583,0.022564870869679288,230.5810095886618,228.7049841232092,1.0,0.0,1.0,229.61754394741916,222.67120052254566,6.946343424873504,8.536265578883473,0.0,-1.0,-1.0,59.3199383939935,1.0,0.0,1.0,0.029896349953601284,0.025334180300242426,0.0,-1.0,-1.0,229.00650499999992,6.127533726031321,241.26157245206255,216.7514375479373,0.0,0.0,0.0
74,2020-06-16,237.14,238.46,233.0,235.81,26637700,0.014367445261754153,233.1955047943309,229.624752495335,1.0,0.0,1.0,230.5702294939701,223.644444928283,6.925784565687081,8.214169376244195,0.0,-1.0,-1.0,61.62608993829218,1.0,0.0,1.0,0.021430330201943994,0.023975065525356616,1.0,0.0,1.0,230.13650499999994,5.050308462227934,240.2371219244558,220.03588807554408,0.0,0.0,0.0
75,2020-06-17,235.0,237.59,231.7268,235.53,36276677,-0.0011873966328823649,234.36275239716545,230.3892037676603,1.0,0.0,1.0,231.3332711102824,224.52485641507684,6.808414695205556,7.933018440036468,0.0,-1.0,-1.0,61.312292032922954,1.0,0.0,1.0,0.01702822154169366,0.02245194403175691,1.0,0.0,1.0,231.06900499999992,4.107569611860834,239.2841442237216,222.85386577627824,0.0,0.0,0.0
76,2020-06-18,234.99,236.14,232.15,235.975,28476274,0.001889355920689395,235.16887619858272,231.11229866721766,1.0,0.0,1.0,232.04738324716203,225.37301519914524,6.674368048016788,7.681288361632533,0.0,-1.0,-1.0,61.64654600065869,1.0,0.0,1.0,0.012205665567782985,0.020957039404566103,1.0,0.0,1.0,231.37025499999996,4.239985214158477,239.85022542831692,222.890284571683,0.0,0.0,0.0
77,2020-06-19,237.79,240.83,235.55,238.65,22967089,0.011335946604513314,236.90943809929138,232.08806950504908,1.0,0.0,1.0,233.06317043990634,226.3564955547641,6.706674885142235,7.486365666334474,0.0,-1.0,-1.0,63.67806552097685,1.0,0.0,1.0,0.009868435283398745,0.019747662838936385,1.0,0.0,1.0,231.73425499999993,4.5417176492772136,240.81769029855437,222.6508197014455,0.0,0.0,0.0
78,2020-06-22,238.56,240.7,236.91,239.3,17497491,0.002723653886444577,238.1047190496457,233.02166620901377,1.0,0.0,1.0,234.02268267992076,227.31527366181862,6.70740901810214,7.330574336688008,0.0,-1.0,-1.0,64.17463654857113,1.0,0.0,1.0,0.0075495333146933345,0.018434708181969916,1.0,0.0,1.0,231.95325499999996,4.801584667747263,241.55642433549448,222.35008566450543,0.0,0.0,0.0
79,2020-06-23,241.28,245.1853,239.86,242.14,22512681,0.01186794818219794,240.12235952482285,234.20204739312237,1.0,0.0,1.0,235.27150072916373,228.41340153872093,6.8580991904428,7.236079307438967,0.0,-1.0,-1.0,66.3399315250013,1.0,0.0,1.0,0.006767210409735408,0.017405574451685134,1.0,0.0,1.0,232.45225499999998,5.315301156538866,243.0828573130777,221.82165268692225,0.0,0.0,0.0
80,2020-06-24,241.2,243.22,232.68,234.08,19170135,-0.033286528454612885,237.10117976241145,234.18624821696238,1.0,0.0,1.0,235.088192924677,228.83314957288974,6.255043351787265,7.039872116308627,0.0,-1.0,-1.0,55.99601575487837,1.0,0.0,1.0,0.026015707443215123,0.02104869351215602,0.0,-1.0,-1.0,232.69875499999998,5.268204138280723,243.23516327656142,222.16234672343853,0.0,0.0,0.0
81,2020-06-25,234.62,237.3,232.74,235.47,17150061,0.0059381408065617425,236.28558988120574,234.3524310838828,1.0,0.0,1.0,235.14693247472667,229.32476812304606,5.8221643516806125,6.796330563383025,0.0,-1.0,-1.0,57.23443754993242,1.0,0.0,1.0,0.021554938081084093,0.019739783144330236,0.0,-1.0,-1.0,233.205755,5.002976959083901,243.2117089181678,223.19980108183222,0.0,0.0,0.0
82,2020-06-26,232.64,233.09,215.4,215.86,69638977,-0.08328024801460898,226.07279494060288,231.9585721977004,0.0,-1.0,-1.0,232.17971209399948,228.32737789170932,3.852334202290166,6.207531291164454,0.0,-1.0,-1.0,40.09174538686111,1.0,0.0,1.0,0.051332753027112564,0.034616832078643585,0.0,-1.0,-1.0,232.788255,6.035122089679293,244.85849917935857,220.7180108206414,1.0,0.0,1.0
83,2020-06-29,209.75,220.75,207.11,220.71,55040667,0.02246826646900768,223.39139747030146,230.502438101611,0.0,-1.0,-1.0,230.41514100261494,227.76312767750863,2.65201332510631,5.496427697952825,0.0,-1.0,-1.0,44.517869284107164,1.0,0.0,1.0,0.05419846806746161,0.034211479624222836,0.0,-1.0,-1.0,232.226755,6.612947174848371,245.45264934969674,219.00086065030325,0.0,0.0,0.0
84,2020-06-30,220.59,227.5,218.47,227.05,30334236,0.028725476870101074,225.22069873515073,230.05551852437668,0.0,-1.0,-1.0,229.89742700221265,227.71030340510057,2.187123597112077,4.834566877784675,0.0,-1.0,-1.0,49.74483667986141,1.0,0.0,1.0,0.0451954476751471,0.03410026920673329,0.0,-1.0,-1.0,231.937755,6.710772189505493,245.359299379011,218.51621062098903,0.0,0.0,0.0
85,2020-07-01,228.5,239.0,227.56,237.53,41842647,0.04615723408940764,231.37534936757538,231.02309236745617,1.0,0.0,1.0,231.07166900187224,228.4376883380561,2.6339806638161463,4.394449634990969,0.0,-1.0,-1.0,56.962553854728924,1.0,0.0,1.0,0.03917219757924447,0.03584474116091109,0.0,-1.0,-1.0,232.311255,6.807936543048643,245.92712808609727,218.6953819139027,0.0,0.0,0.0
86,2020-07-02,239.0,240.0,232.61,233.46,28035447,-0.017134677724918945,232.4176746837877,231.3385505117673,1.0,0.0,1.0,231.43910454004572,228.809711424126,2.6293931159197257,4.04143833117672,0.0,-1.0,-1.0,53.73485461647611,1.0,0.0,1.0,0.038983803463865575,0.03430825129116816,0.0,-1.0,-1.0,232.66975499999998,6.661379886327342,245.99251477265466,219.3469952273453,0.0,0.0,0.0
87,2020-07-06,233.76,240.4,232.27,240.3,23995427,0.029298380878951535,236.35883734189386,232.49861093926035,1.0,0.0,1.0,232.80231922619254,229.66084391122777,3.141475314964765,3.8614457279343295,0.0,-1.0,-1.0,58.038181030356014,1.0,0.0,1.0,0.031248996284443536,0.03338956240811115,1.0,0.0,1.0,233.145755,6.85651285701321,246.85878071402644,219.43272928597358,0.0,0.0,0.0
88,2020-07-07,239.41,247.65,238.82,240.86,25959274,0.0023304203079483887,238.60941867094692,233.58099278616356,1.0,0.0,1.0,234.0419624221629,230.4904110289146,3.551551393248303,3.799466860997124,0.0,-1.0,-1.0,58.379510784048904,1.0,0.0,1.0,0.023917947735779602,0.031173558036944368,1.0,0.0,1.0,233.617755,7.053551804846302,247.7248586096926,219.51065139030737,0.0,0.0,0.0
89,2020-07-08,238.11,246.99,236.59,243.57,28709954,0.0112513493315618,241.08970933547346,234.87406907592023,1.0,0.0,1.0,235.50781435721478,231.45926947121723,4.048544885997558,3.849282465997211,1.0,0.0,1.0,60.07213996272506,1.0,0.0,1.0,0.016935698729021842,0.029163973835305116,1.0,0.0,1.0,233.861755,7.317707648715648,248.4971702974313,219.22633970256868,0.0,0.0,0.0
90,2020-07-09,245.0,246.525,239.24,244.46,21030418,0.003653980375251553,242.77485466773675,236.11496655520475,1.0,0.0,1.0,236.88507368687405,232.42228654742337,4.462787139450683,3.971983400687906,1.0,0.0,1.0,60.63829315986325,1.0,0.0,1.0,0.012693740501066763,0.027222336546447592,1.0,0.0,1.0,234.25075499999997,7.673542829644416,249.5978406592888,218.90366934071113,0.0,0.0,0.0
91,2020-07-10,243.685,245.49,239.32,245.06,21257783,0.002454389266137502,243.91742733386837,237.27289944351472,1.0,0.0,1.0,238.1427546581242,233.35841346983645,4.784341188287755,4.134454958207876,1.0,0.0,1.0,61.03937205029944,1.0,0.0,1.0,0.009414252952209233,0.025423271001117895,1.0,0.0,1.0,235.28125500000002,7.671986998196246,250.6252289963925,219.93728100360752,0.0,0.0,0.0
92,2020-07-13,247.005,250.15,238.42,239.02,22980602,-0.024647025218313856,241.4687136669342,237.499061195612,1.0,0.0,1.0,238.27771547995124,233.77779024984858,4.4999252301026615,4.207549012586833,1.0,0.0,1.0,54.96737878319318,1.0,0.0,1.0,0.019206422500451428,0.025896551525233683,1.0,0.0,1.0,235.86525,7.477769065527536,250.82078813105508,220.90971186894492,0.0,0.0,0.0
93,2020-07-14,236.76,240.33,232.03,239.73,21476590,0.0029704627227846725,240.59935683346708,237.7878555999002,1.0,0.0,1.0,238.50114386765105,234.21869467578574,4.282449191865311,4.222529048442529,1.0,0.0,1.0,55.527419557040794,1.0,0.0,1.0,0.015713698842932035,0.024168921158044785,1.0,0.0,1.0,236.22824999999997,7.480489583435484,251.18922916687094,221.267270833129,0.0,0.0,0.0
94,2020-07-15,241.55,244.82,238.05,240.29,17193831,0.002335961289784416,240.44467841673355,238.11175740083854,1.0,0.0,1.0,238.77635250339705,234.66842099609792,4.107931507299128,4.199609540213849,0.0,-1.0,-1.0,55.99229383221219,1.0,0.0,1.0,0.011668726828471957,0.022552018973178697,1.0,0.0,1.0,236.45224999999996,7.5341891742343385,251.52062834846865,221.38387165153128,0.0,0.0,0.0
95,2020-07-16,238.0,241.76,236.3306,240.32,16300379,0.00012484914062182995,240.38233920836677,238.3976136360536,1.0,0.0,1.0,239.01383673364364,235.08705647786846,3.926780255775185,4.145043683326117,0.0,-1.0,-1.0,56.01881715930489,1.0,0.0,1.0,0.00826211665360513,0.021048545953329938,1.0,0.0,1.0,236.69174999999996,7.579327368260003,251.85040473651998,221.53309526347994,0.0,0.0,0.0
96,2020-07-17,241.0,244.16,237.86,241.98,16202447,0.006907456724367433,241.18116960418337,238.86135220325616,1.0,0.0,1.0,239.4701695438523,235.59764488691525,3.8725246569370597,4.090539878048306,0.0,-1.0,-1.0,57.543620186273905,1.0,0.0,1.0,0.007294185109454034,0.019730224344938055,1.0,0.0,1.0,236.9919999999999,7.667864315302316,252.32772863060453,221.65627136939528,0.0,0.0,0.0
97,2020-07-20,240.06,246.05,235.635,245.42,19022783,0.014216050913298695,243.3005848020917,239.7103665344671,1.0,0.0,1.0,240.38552807556732,236.32522674714374,4.060301328423577,4.084492168123361,0.0,-1.0,-1.0,60.592633306877346,1.0,0.0,1.0,0.00842308415849122,0.018880421834299093,1.0,0.0,1.0,237.33049999999994,7.891091896295552,253.11268379259104,221.54831620740885,0.0,0.0,0.0
98,2020-07-21,246.22,246.91,240.08,241.76,16203897,-0.014913210007334365,242.53029240104584,239.97569072268817,1.0,0.0,1.0,240.5969852947108,236.72780254365162,3.869182751059185,4.0414302847105255,0.0,-1.0,-1.0,55.985809312049405,1.0,0.0,1.0,0.01568329277111018,0.018771946554274735,1.0,0.0,1.0,237.45349999999993,7.942411986159278,253.33832397231848,221.5686760276814,0.0,0.0,0.0
99,2020-07-22,240.26,241.9,238.12,239.8027,14188775,-0.008096045665122453,241.16649620052291,239.95329714972502,1.0,0.0,1.0,240.474787557063,236.95557272560333,3.5192148314596636,3.936987194060353,0.0,-1.0,-1.0,53.637209806159184,1.0,0.0,1.0,0.011509399359474095,0.01781818494451333,1.0,0.0,1.0,237.33663499999994,7.886826340655013,253.11028768130996,221.56298231868993,0.0,0.0,0.0
100,2020-07-23,239.63,242.42,231.75,232.61,12555488,-0.0299942410990367,236.88824810026148,239.0027106809464,0.0,-1.0,-1.0,239.26482024059175,236.63367844963273,2.6311417909590205,3.6758181134400862,0.0,-1.0,-1.0,46.00040193027113,1.0,0.0,1.0,0.017021280791972286,0.01964690525157338,1.0,0.0,1.0,237.26313499999992,7.92552813025348,253.11419126050689,221.41207873949296,0.0,0.0,0.0
101,2020-07-24,230.19,233.49,226.9,230.82,17260561,-0.007695283951678844,233.85412405013074,237.94346262701558,0.0,-1.0,-1.0,237.96561712665454,236.20303560151177,1.762581525142764,3.2931707957806218,0.0,-1.0,-1.0,44.30961294078427,1.0,0.0,1.0,0.013529970503266524,0.01838124308490039,1.0,0.0,1.0,237.0306349999999,8.048155909161807,253.12694681832352,220.9343231816763,0.0,0.0,0.0
102,2020-07-27,231.46,234.95,230.83,233.5,11384975,0.01161077896196172,233.67706202506537,237.36825853102079,0.0,-1.0,-1.0,237.27859910716924,236.00281074214053,1.275788365028717,2.889694309630241,0.0,-1.0,-1.0,47.425416519317736,1.0,0.0,1.0,0.017717776648474935,0.01802219249640971,1.0,0.0,1.0,237.9126349999999,6.404745668253976,250.72212633650787,225.10314366349195,0.0,0.0,0.0
103,2020-07-28,234.63,234.96,229.83,230.1,12989626,-0.0145610278372591,231.88853101253267,236.42738604300658,0.0,-1.0,-1.0,236.1741992445278,235.56556550198198,0.6086337425458339,2.43348219621336,0.0,-1.0,-1.0,44.05766444198791,1.0,0.0,1.0,0.015179385494902393,0.017352846276919454,1.0,0.0,1.0,238.38213499999992,5.331596897767229,249.04532879553437,227.71894120446547,0.0,0.0,0.0
104,2020-07-29,231.14,233.7,230.31,233.27,12494364,0.013776618861364609,232.57926550626632,236.01866400338884,0.0,-1.0,-1.0,235.7273993607543,235.39552361294628,0.3318757478080272,2.0131609065322937,0.0,-1.0,-1.0,47.78092285733342,1.0,0.0,1.0,0.01691087424535145,0.017312108660714767,1.0,0.0,1.0,238.69313499999993,4.789653348215354,248.27244169643063,229.11382830356922,0.0,0.0,0.0
105,2020-07-30,230.22,234.893,229.0,234.6,14231024,0.005701547562909859,233.58963275313317,235.8350186710449,0.0,-1.0,-1.0,235.55395330525363,235.33659593791322,0.2173573673404121,1.6540001986939175,0.0,-1.0,-1.0,49.30540147037059,1.0,0.0,1.0,0.012062910062961145,0.016349099041580422,1.0,0.0,1.0,238.54663499999998,4.87121745738406,248.2890699147681,228.80420008523186,0.0,0.0,0.0
106,2020-07-31,255.82,255.85,249.0,253.71,48764250,0.08145780051150897,243.6498163765666,238.14892577135862,1.0,0.0,1.0,238.34719125829156,236.6975888314011,1.6496024268904534,1.653120644333225,0.0,-1.0,-1.0,65.08004486271349,1.0,0.0,1.0,0.04795031647442499,0.03237729602089228,0.0,-1.0,-1.0,239.55913499999997,5.7783492831582635,251.1158335663165,228.00243643368344,0.0,-1.0,-1.0
107,2020-08-03,252.65,255.4,250.33,251.84,16564731,-0.007370619999211736,247.74490818828332,239.92122817568503,1.0,0.0,1.0,240.42300798778518,237.819248917964,2.6037590698211943,1.8432483294308188,1.0,0.0,1.0,63.01372008045728,1.0,0.0,1.0,0.045808949450083444,0.03080822335007448,0.0,-1.0,-1.0,240.13613499999997,6.399051214727212,252.93423742945438,227.33803257054555,0.0,0.0,0.0
108,2020-08-04,251.56,252.8,247.43,249.83,15733319,-0.007981257941550135,248.78745409414165,241.20391345806019,1.0,0.0,1.0,241.87023752812593,238.7089341833,3.1613033448259387,2.106859332509843,1.0,0.0,1.0,60.77989173660191,1.0,0.0,1.0,0.036029142800746525,0.029262051245983564,0.0,-1.0,-1.0,240.584635,6.75680267592101,254.098240351842,227.07102964815797,0.0,0.0,0.0
109,2020-08-05,250.19,252.2698,247.77,249.13,11970264,-0.0028019052956010926,248.95872704707082,242.22994114080453,1.0,0.0,1.0,242.9871240622604,239.48086498453702,3.506259077723371,2.3867392815525483,1.0,0.0,1.0,59.98240182909638,1.0,0.0,1.0,0.025909287532467566,0.027462988396838348,1.0,0.0,1.0,240.862635,6.996233740284961,254.85510248056994,226.87016751943008,0.0,0.0,0.0
110,2020-08-06,249.04,266.6,248.665,265.28,43852674,0.06482559306386215,257.1193635235354,245.21375889542614,1.0,0.0,1.0,246.4167972834511,241.39191202271945,5.024885260731651,2.914368477388369,1.0,0.0,1.0,69.82093277455841,1.0,0.0,1.0,0.04313874717379224,0.03309807412827919,0.0,-1.0,-1.0,241.90363499999998,8.860294348874726,259.6242236977494,224.18304630225052,0.0,-1.0,-1.0
111,2020-08-07,264.08,278.89,263.43,268.5,71746335,0.012138118214716664,262.8096817617677,248.22815023402669,1.0,0.0,1.0,249.8142130859971,243.39991853955505,6.414294546442051,3.6143536911991054,1.0,0.0,1.0,71.33418578707855,0.0,-1.0,-1.0,0.033056031001395626,0.030881739958176502,0.0,-1.0,-1.0,243.07563499999998,10.666040093446913,264.4077151868938,221.74355481310616,0.0,-1.0,-1.0
112,2020-08-10,268.23,269.48,259.69,263.0,22372400,-0.020484171322160183,262.90484088088385,250.14035816609194,1.0,0.0,1.0,251.8427956881514,244.85177642551395,6.991019262637451,4.289686805486775,1.0,0.0,1.0,65.3102722459592,1.0,0.0,1.0,0.03521973239559398,0.030999244236866723,0.0,-1.0,-1.0,244.27463499999993,11.501267526543412,267.27717005308676,221.2720999469131,0.0,0.0,0.0
113,2020-08-11,260.185,265.915,255.13,256.11,26559786,-0.0261977186311787,259.50742044044193,250.91312504463448,1.0,0.0,1.0,252.49928865920504,245.6857189125129,6.8135697466921386,4.794463393727847,1.0,0.0,1.0,58.630718432464704,1.0,0.0,1.0,0.029969216788283546,0.03129148825995316,1.0,0.0,1.0,245.09363499999995,11.741314543604506,268.576264087209,221.61100591279094,0.0,0.0,0.0
114,2020-08-12,258.97,263.8973,258.1125,259.82,19905750,0.014485963062746299,259.663710220221,252.06611512784553,1.0,0.0,1.0,253.6255519424043,246.73270269677118,6.892849245633101,5.214140564108899,1.0,0.0,1.0,60.94684080576563,1.0,0.0,1.0,0.02690540471559928,0.02943715152389575,1.0,0.0,1.0,246.07013499999994,12.126592676569846,270.32332035313965,221.81694964686025,0.0,0.0,0.0
115,2020-08-13,261.55,265.16,259.57,261.3,16085121,0.005696251250866036,260.4818551101105,253.2614364471821,1.0,0.0,1.0,254.80623625895748,247.81176175626962,6.994474502687865,5.570207351824692,1.0,0.0,1.0,61.864095748361265,1.0,0.0,1.0,0.01924570461566963,0.02746667592627552,1.0,0.0,1.0,247.11913499999997,12.504541205256738,272.12821741051346,222.1100525894865,0.0,0.0,0.0
116,2020-08-14,262.305,262.65,258.6801,261.24,13368191,-0.00022962112514357536,260.86092755505524,254.29425709810934,1.0,0.0,1.0,255.79604606527172,248.80644607062004,6.989599994651684,5.85408588039009,1.0,0.0,1.0,61.80072312813376,1.0,0.0,1.0,0.01378158707146018,0.02569578689500654,1.0,0.0,1.0,248.08213499999997,12.82544388095153,273.73302276190304,222.43124723809692,0.0,0.0,0.0
117,2020-08-17,262.5,264.0973,259.4,261.23,11418578,-3.827897718566842e-05,261.04546377752763,255.19208518049507,1.0,0.0,1.0,256.63203897830687,249.7267093246482,6.905329653658669,6.0643346350438065,1.0,0.0,1.0,61.78936229605514,1.0,0.0,1.0,0.009793276417913749,0.024026065632743527,1.0,0.0,1.0,248.872635,13.1361890460652,275.1450130921304,222.6002569078696,0.0,0.0,0.0
118,2020-08-18,260.95,265.15,259.26,262.33,16917862,0.004210848677410617,261.6877318887638,256.1160842963844,1.0,0.0,1.0,257.50864836625965,250.6602864117113,6.848361954548352,6.221140098944716,1.0,0.0,1.0,62.60373311431928,1.0,0.0,1.0,0.007241175131920454,0.0224174106013886,1.0,0.0,1.0,249.90113499999998,13.353463263622306,276.6080615272446,223.19420847275538,0.0,0.0,0.0
119,2020-08-19,261.388,267.908,261.35,262.72,21872596,0.001486677086113053,262.2038659443819,256.9709575152117,1.0,0.0,1.0,258.31039477145043,251.55359852936232,6.7567962420881145,6.328271327573396,1.0,0.0,1.0,62.905591312215655,1.0,0.0,1.0,0.005156474114265461,0.020933330650945783,1.0,0.0,1.0,251.04699999999997,13.42438750930519,277.8957750186103,224.1982249813896,0.0,0.0,0.0
120,2020-08-20,261.5,269.63,261.46,269.01,18689661,0.02394183922046267,265.606932972191,258.5294048641876,1.0,0.0,1.0,259.956487883535,252.84666530496511,7.109822578569862,6.484581577772689,1.0,0.0,1.0,67.4667289493248,1.0,0.0,1.0,0.013931599369919953,0.020773709775952224,1.0,0.0,1.0,252.86700000000002,13.259689247767355,279.3863784955347,226.3476215044653,0.0,0.0,0.0
121,2020-08-21,268.69,270.49,266.42,267.01,13502829,-0.007434667856213495,266.3084664860955,259.6272131770222,1.0,0.0,1.0,261.04164359376034,253.89580120830104,7.145842385459304,6.616833739310012,1.0,0.0,1.0,64.74084644588734,1.0,0.0,1.0,0.015908253912411425,0.019957917907887618,1.0,0.0,1.0,254.67650000000003,12.542635194869032,279.7617703897381,229.59122961026196,0.0,0.0,0.0
122,2020-08-24,271.07,277.2478,268.7701,271.43,22664349,0.016553687127822903,268.86923324304774,261.15507734287496,1.0,0.0,1.0,262.63985227164335,255.1946307484269,7.445221523216446,6.782511296091299,1.0,0.0,1.0,67.83393510437119,1.0,0.0,1.0,0.014065620324080501,0.019090281537120012,1.0,0.0,1.0,256.57300000000004,12.02921360688171,280.63142721376346,232.5145727862366,0.0,0.0,0.0
123,2020-08-25,272.41,283.09,270.2601,280.82,39797963,0.034594554765501107,274.84461662152387,263.7006905908113,1.0,0.0,1.0,265.4367980760059,257.0928062485434,8.343991827462503,7.094807402365541,1.0,0.0,1.0,73.21058463524705,0.0,-1.0,-1.0,0.018223318918472658,0.020396758485488376,1.0,0.0,1.0,259.10900000000004,11.488687754298882,282.0863755085978,236.13162449140228,0.0,0.0,0.0
124,2020-08-26,284.0,304.67,284.0,303.91,65404754,0.0822234883555304,289.3773083107619,268.90576319920586,1.0,0.0,1.0,271.35575221815884,260.5607465264291,10.795005691729727,7.8348470602383795,1.0,0.0,1.0,81.43036464573208,0.0,-1.0,-1.0,0.038992313929324424,0.031597995223633414,0.0,-1.0,-1.0,262.64099999999996,13.760707180419551,290.1624143608391,235.11958563916085,0.0,-1.0,-1.0
125,2020-08-27,300.16,301.23,292.02,293.17,28654463,-0.03533940969365934,291.273654155381,272.04675506660936,1.0,0.0,1.0,274.7117903384421,262.9762467837307,11.735543554711398,8.614986359132985,1.0,0.0,1.0,70.58218022649748,0.0,-1.0,-1.0,0.06026813577402603,0.03504552498220387,0.0,-1.0,-1.0,265.56949999999995,13.711278674679594,292.99205734935913,238.14694265064077,0.0,-1.0,-1.0
126,2020-08-28,295.0,297.23,290.98,293.67,15612909,0.0017054951052291045,292.4718270776905,274.8458720061674,1.0,0.0,1.0,277.62843797868175,265.249858133084,12.378579845597756,9.36770505642594,1.0,0.0,1.0,70.77736255569174,0.0,-1.0,-1.0,0.0428137832184924,0.0328967292636548,0.0,-1.0,-1.0,267.5675,14.763280150070306,297.0940603001406,238.0409396998594,0.0,0.0,0.0
