,time,open,high,low,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,macd_short_window,macd_long_window,macd,macd_signal,macd_crossover_long,macd_crossover_short,macd_crossover_signal,rsi,rsi_long,rsi_short,rsi_signal,fast_volatility,slow_volatility,volatility_trend_long,volatility_trend_short,volatility_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
127,2020-08-31,293.95,296.88,291.55,293.0901,15101967,-0.001974665440800938,292.78096353884524,277.2075770895024,1.0,0.0,1.0,280.0071552127307,267.31209827137405,12.695056941356654,10.033175433412083,1.0,0.0,1.0,70.19565058011207,0.0,-1.0,-1.0,0.030579017504834816,0.03101015577137089,1.0,0.0,1.0,269.630005,15.321303867850558,300.2726127357011,238.98739726429886,0.0,0.0,0.0
128,2020-09-01,294.71,301.49,292.71,295.5,16279949,0.008222386221847788,294.14048176942265,279.5755209717474,1.0,0.0,1.0,282.3906697953875,269.400090992013,12.99057880337449,10.624656107404565,1.0,0.0,1.0,71.25304279438726,0.0,-1.0,-1.0,0.022006043407467847,0.028935038822094115,1.0,0.0,1.0,271.913505,15.615501222737878,303.14450744547577,240.68250255452423,0.0,0.0,0.0
129,2020-09-02,298.88,303.6,293.05,302.5,21809532,0.02368866328257191,298.3202408847113,282.5430819129046,1.0,0.0,1.0,285.4844129037894,271.85193610371573,13.632476800073675,11.22622024593839,1.0,0.0,1.0,74.12465810730728,0.0,-1.0,-1.0,0.01935855361359219,0.027478856241159633,1.0,0.0,1.0,274.582005,16.070668642312683,306.72334228462535,242.44066771537462,0.0,0.0,0.0
130,2020-09-03,295.99,297.6,283.63,291.12,29320692,-0.037619834710743816,294.72012044235566,283.65335914233714,1.0,0.0,1.0,286.3514263032064,273.2792000960331,13.072226207173287,11.595421438185369,1.0,0.0,1.0,63.09075841340061,1.0,0.0,1.0,0.03460780366197775,0.030693121045194578,0.0,-1.0,-1.0,275.874005,16.320239490001732,308.5144839800035,243.23352601999653,0.0,0.0,0.0
131,2020-09-04,287.25,289.0,271.14,282.625,28312149,-0.029180406705138773,288.67256022117783,283.520238629129,1.0,0.0,1.0,285.77812994886693,273.971481570401,11.806648378465923,11.63766682624148,1.0,0.0,1.0,56.34781919010041,1.0,0.0,1.0,0.02671833865246679,0.03095562019942344,1.0,0.0,1.0,276.58025499999997,16.289936069321787,309.16012713864353,244.0003828613564,0.0,0.0,0.0
132,2020-09-08,271.28,279.3,269.42,270.93,22385524,-0.041379920389208236,279.8012801105889,281.8904393145981,0.0,-1.0,-1.0,283.4938022644259,273.7461866392602,9.747615625165679,11.25965658602632,0.0,-1.0,-1.0,48.640504459623095,1.0,0.0,1.0,0.022839019886283694,0.032307465721306515,1.0,0.0,1.0,276.976755,16.036530889469415,309.04981677893886,244.9036932210612,0.0,0.0,0.0
133,2020-09-09,275.77,278.48,271.35,273.7,20803210,0.010224043110766523,276.7506400552944,280.830191549892,0.0,-1.0,-1.0,281.9870634545142,273.7427654067224,8.244298047791801,10.656584878379418,0.0,-1.0,-1.0,50.37198306468764,1.0,0.0,1.0,0.02991757862776778,0.03061558438616176,1.0,0.0,1.0,277.85625500000003,15.297198557612171,308.4506521152244,247.26185788477568,0.0,0.0,0.0
134,2020-09-10,275.8,279.16,267.0319,268.0259,19386135,-0.020731092436974796,272.3882700276472,279.1726832090169,0.0,-1.0,-1.0,279.83919215381974,273.31929389511333,6.519898258706405,9.829247554444816,0.0,-1.0,-1.0,46.88513180950813,1.0,0.0,1.0,0.022091400735541,0.02921162463435409,1.0,0.0,1.0,278.26655,14.892675585439424,308.05190117087886,248.48119882912115,0.0,0.0,0.0
135,2020-09-11,270.06,271.39,262.64,266.6,17925051,-0.00532000825293355,269.4941350138236,277.54515643919706,0.0,-1.0,-1.0,277.8023933609244,272.82156842140125,4.980824939523131,8.85956303146048,0.0,-1.0,-1.0,46.022956359587184,1.0,0.0,1.0,0.016826903540475415,0.02725544297077128,1.0,0.0,1.0,278.53155000000004,14.619532726656315,307.77061545331264,249.2924845466874,0.0,0.0,0.0
136,2020-09-14,270.95,276.64,265.7,266.14,21907343,-0.0017254313578396463,267.8170675069118,276.068765354287,0.0,-1.0,-1.0,276.0081789977052,272.3266374272234,3.6815415704818406,7.823958739264752,0.0,-1.0,-1.0,45.73079504572611,1.0,0.0,1.0,0.013037238321158162,0.025462820354059886,1.0,0.0,1.0,278.77655000000004,14.353133374705706,307.4828167494114,250.07028325058863,0.0,0.0,0.0
137,2020-09-15,270.67,274.52,269.3,272.46,17159921,0.02374690012775238,270.13853375345593,275.6016127096818,0.0,-1.0,-1.0,275.4623053057506,272.3365161363179,3.1257891694326645,6.884324825298335,0.0,-1.0,-1.0,50.39048584974696,1.0,0.0,1.0,0.020457815343149353,0.025770399510569666,1.0,0.0,1.0,279.33805,13.841105937273497,307.02026187454703,251.65583812545302,0.0,0.0,0.0
138,2020-09-16,267.29,272.44,261.79,263.6,27814894,-0.032518534830800694,266.869266876728,274.04801069822713,0.0,-1.0,-1.0,273.637335258712,271.689366792887,1.9479684658250562,5.89705355340368,0.0,-1.0,-1.0,44.607962977621305,1.0,0.0,1.0,0.029164377535000625,0.026394033642844494,0.0,-1.0,-1.0,279.40155000000004,13.761655090503666,306.9248601810074,251.8782398189927,0.0,0.0,0.0
139,2020-09-17,258.28,261.5,250.19,254.87,28542348,-0.03311836115326261,260.86963343836396,271.56542800699236,0.0,-1.0,-1.0,270.7500529112179,270.44348777119166,0.3065651400262368,4.778955870728192,0.0,-1.0,-1.0,39.76575686553782,1.0,0.0,1.0,0.024393487542392792,0.026462628658513166,1.0,0.0,1.0,279.00905,14.361354531794007,307.731759063588,250.286340936412,0.0,0.0,0.0
140,2020-09-18,258.405,259.2,250.05,252.29,23650916,-0.010122807705889358,256.57981671918196,269.07023470116906,0.0,-1.0,-1.0,267.9100447710305,269.0987849733256,-1.1887402022950937,3.585416656123535,0.0,-1.0,-1.0,38.437813064697146,1.0,0.0,1.0,0.01883570504507599,0.024694253641171716,1.0,0.0,1.0,278.17305,15.42156775389196,309.0161855077839,247.32991449221606,0.0,0.0,0.0
141,2020-09-21,247.54,249.95,244.13,248.04,21743576,-0.01684569344801612,252.30990835959096,266.34788265766656,0.0,-1.0,-1.0,264.8531148062566,267.5388749753015,-2.6857601690448973,2.3311812910898486,0.0,-1.0,-1.0,36.28806222108255,1.0,0.0,1.0,0.013323024597945675,0.023199821198481907,1.0,0.0,1.0,277.22455,16.67658973684483,310.57772947368966,243.87137052631036,0.0,0.0,0.0
142,2020-09-22,253.31,255.32,248.22,254.73,27665082,0.02697145621673913,253.5199541797955,264.8439542882436,0.0,-1.0,-1.0,263.295712528371,266.59006942157544,-3.2943568932044514,1.206073654230989,0.0,-1.0,-1.0,41.80545156076822,1.0,0.0,1.0,0.028280989487777384,0.025190279274718883,0.0,-1.0,-1.0,276.38955,17.385032476196493,311.159614952393,241.619485047607,0.0,0.0,0.0
143,2020-09-23,255.26,257.9921,248.15,249.02,16687178,-0.022415891335924254,251.26997708989774,262.79555231481976,0.0,-1.0,-1.0,261.0994490624677,265.28858279775505,-4.189133735287328,0.12703217632732555,0.0,-1.0,-1.0,38.723129992945,1.0,0.0,1.0,0.026189206444096627,0.024249337533439476,0.0,-1.0,-1.0,274.79955,18.383987755037104,311.56752551007423,238.0315744899258,0.0,0.0,0.0
144,2020-09-24,246.5,252.24,245.62,249.52,17292547,0.0020078708537467627,250.3949885449489,261.07703954253253,0.0,-1.0,-1.0,259.3179953605496,264.12053962755095,-4.802544267001338,-0.8588831123384071,0.0,-1.0,-1.0,39.146237799994374,1.0,0.0,1.0,0.01962657056626218,0.02286518062937062,1.0,0.0,1.0,272.08005,17.866718329973686,307.8134866599474,236.34661334005267,0.0,0.0,0.0
145,2020-09-25,249.4,255.75,246.61,254.82,16333161,0.021240782302019756,252.60749427247444,260.2670692970044,0.0,-1.0,-1.0,258.6259960743112,263.43161076625086,-4.805614691939638,-1.6482294282586536,0.0,-1.0,-1.0,43.59237469824021,1.0,0.0,1.0,0.02045606005277351,0.023380925766419557,1.0,0.0,1.0,270.16255,17.539069266204606,305.2406885324092,235.0844114675908,0.0,0.0,0.0
146,2020-09-28,259.4,259.6,254.8208,256.91,14348908,0.008201867985244693,254.75874713623722,259.8324985669179,0.0,-1.0,-1.0,258.3619966782633,262.9485284872693,-4.586531809005976,-2.2358899044081184,0.0,-1.0,-1.0,45.28990663392812,1.0,0.0,1.0,0.014472269885790203,0.022142246129612436,1.0,0.0,1.0,268.32455,16.85889591778858,302.04234183557713,234.60675816442284,0.0,0.0,0.0
147,2020-09-29,257.81,263.27,256.9,261.79,17931000,0.018994978786345484,258.2743735681186,260.08589602508874,0.0,-1.0,-1.0,258.8893818046844,262.8627115622864,-3.9733297576020163,-2.583377875046898,0.0,-1.0,-1.0,49.13871002635737,1.0,0.0,1.0,0.012056240507228835,0.02183128953574094,1.0,0.0,1.0,266.759545,15.862249332214164,298.4840436644283,235.03504633557168,0.0,0.0,0.0
148,2020-09-30,261.98,266.085,260.1,261.8,15143419,3.8198556094437564e-05,260.0371867840593,260.30778581933026,0.0,-1.0,-1.0,259.3371692193483,262.7839921873022,-3.446822967953892,-2.7560668936282973,0.0,-1.0,-1.0,49.14660486185683,1.0,0.0,1.0,0.011983272243574481,0.02037435267958951,1.0,0.0,1.0,265.074545,14.368106047898056,293.81075709579613,236.3383329042039,0.0,0.0,0.0
149,2020-10-01,265.35,268.33,264.8,266.63,17390516,0.01844919786096244,263.3335933920297,261.12619288450145,1.0,0.0,1.0,260.4591431856024,263.06888165490943,-2.6097384693070467,-2.726801208764047,1.0,0.0,1.0,52.94575403906202,1.0,0.0,1.0,0.011031505279678834,0.019937861076093483,1.0,0.0,1.0,263.281045,11.378254583494016,286.03755416698806,240.52453583301198,0.0,0.0,0.0
150,2020-10-02,261.18,265.15,259.18,259.91,13078469,-0.025203465476502873,261.6217966960148,260.96875740055185,1.0,0.0,1.0,260.37465961858663,262.83489042121244,-2.4602308026258015,-2.673487127536398,1.0,0.0,1.0,47.61579072078183,1.0,0.0,1.0,0.024476139913631453,0.02109912782714912,0.0,-1.0,-1.0,261.720545,9.311798384362353,280.34414176872474,243.09694823127532,0.0,0.0,0.0
151,2020-10-05,262.2,264.865,260.8401,264.65,11134757,0.018237082066869137,263.1358983480074,261.44529218175705,1.0,0.0,1.0,261.03240429265026,262.9693429826041,-1.93693868995382,-2.5261774400198824,1.0,0.0,1.0,51.337012879824826,1.0,0.0,1.0,0.022904068481568514,0.020715400268414605,0.0,-1.0,-1.0,260.82179499999995,7.956832980028307,276.73546096005657,244.90812903994333,0.0,0.0,0.0
152,2020-10-06,262.01,265.69,258.24,258.53,15310065,-0.023124881919516338,260.8329491740037,261.0679092507695,0.0,-1.0,-1.0,260.6474190168579,262.64050276167046,-1.9930837448125658,-2.4195587009784196,1.0,0.0,1.0,46.72208242536486,1.0,0.0,1.0,0.02408600708384225,0.021228198900207444,0.0,-1.0,-1.0,260.20179499999995,7.60298122404093,275.4077574480818,244.99583255191808,0.0,0.0,0.0
153,2020-10-07,259.2,260.18,254.82,258.01,20736923,-0.002011371987777011,259.42147458700185,260.67206462055407,0.0,-1.0,-1.0,260.2416622450336,262.2975025571023,-2.0558403120687103,-2.346815023196478,1.0,0.0,1.0,46.340897592369544,1.0,0.0,1.0,0.017498307298703244,0.019808813807830616,1.0,0.0,1.0,259.41729499999997,6.9152568490155035,273.24780869803095,245.58678130196895,0.0,0.0,0.0
154,2020-10-08,259.63,264.62,259.1488,263.7051,14474701,0.022073175458315664,261.56328729350093,261.0646893421091,1.0,0.0,1.0,260.7744988227207,262.401769034354,-1.627270211633288,-2.20290606088384,1.0,0.0,1.0,51.05109486862584,1.0,0.0,1.0,0.020829585038893275,0.020188571918950578,0.0,-1.0,-1.0,259.201255,6.696183101742845,272.59362120348567,245.8088887965143,0.0,0.0,0.0
155,2020-10-09,264.52,264.75,262.17,264.49,12400060,0.002976430869179314,263.0266436467505,261.5080938774886,1.0,0.0,1.0,261.346114388456,262.55645280958703,-1.2103384211310413,-2.0043925329332803,1.0,0.0,1.0,51.68062233564835,1.0,0.0,1.0,0.01509743449290945,0.018841437452810094,1.0,0.0,1.0,259.09575499999994,6.589246764752651,272.27424852950526,245.91726147049465,0.0,0.0,0.0
156,2020-10-12,270.2,280.18,267.87,275.75,27501400,0.0425724980150477,269.38832182337524,263.3517006032878,1.0,0.0,1.0,263.562096790232,263.5337526014695,0.02834418876250311,-1.5978451885941236,1.0,0.0,1.0,59.6899149523882,1.0,0.0,1.0,0.024985008229033365,0.022566375798434825,0.0,-1.0,-1.0,259.57625499999995,7.427084749005391,274.4304244980107,244.72208550198917,0.0,-1.0,-1.0
157,2020-10-13,277.58,279.1,273.39,276.06,15300251,0.001124206708975617,272.7241609116876,264.99678280216176,1.0,0.0,1.0,265.48485113019626,264.4616227791384,1.0232283510578668,-1.0736304806637256,1.0,0.0,1.0,59.887050711626664,1.0,0.0,1.0,0.022595804920760854,0.02116009128479451,0.0,-1.0,-1.0,259.75625499999995,7.790497361020437,275.33724972204084,244.17526027795907,0.0,-1.0,-1.0
158,2020-10-14,277.62,278.75,271.5,271.73,12712456,-0.015684996015358887,272.2270804558438,265.8683939758599,1.0,0.0,1.0,266.44564326401223,265.0000210917948,1.4456221722174405,-0.5697799500874924,1.0,0.0,1.0,55.78342487110869,1.0,0.0,1.0,0.023576629041556822,0.021184549171443193,0.0,-1.0,-1.0,260.16275499999995,8.202812361781334,276.5683797235626,243.7571302764373,0.0,0.0,0.0
159,2020-10-15,267.68,269.04,263.67,266.72,12984052,-0.01843741949729505,269.47354022792194,265.97863389600406,1.0,0.0,1.0,266.48785199262574,265.12742693684703,1.3604250557787054,-0.18373894891425285,1.0,0.0,1.0,51.39517180200648,1.0,0.0,1.0,0.019624841533883247,0.021192596298466586,1.0,0.0,1.0,260.7552549999999,8.228319402844313,277.21189380568853,244.2986161943113,0.0,0.0,0.0
160,2020-10-16,267.375,271.37,265.3,265.93,13278027,-0.002961907618476367,267.70177011396095,265.9723382655604,1.0,0.0,1.0,266.40202860914485,265.1868767933769,1.2151518157679675,0.09603920402219121,1.0,0.0,1.0,50.717655562480545,1.0,0.0,1.0,0.014527739227009773,0.019814137155906828,1.0,0.0,1.0,261.43725499999994,8.053160632582186,277.5435762651643,245.33093373483555,0.0,0.0,0.0
161,2020-10-19,265.53,268.55,259.88,261.53,9328030,-0.016545707517015895,264.61588505698046,265.397280079334,0.0,-1.0,-1.0,265.6524857461995,264.9159970309045,0.7364887152949677,0.2241291062767465,1.0,0.0,1.0,47.00129787861972,1.0,0.0,1.0,0.01198238333421865,0.019385360863699394,1.0,0.0,1.0,262.11175499999996,7.411362835145197,276.9344806702903,247.28902932970956,0.0,0.0,0.0
162,2020-10-20,263.09,269.7,262.88,267.58,15678260,0.023133101365044206,266.0979425284902,265.67983194358993,1.0,0.0,1.0,265.9490264006303,265.11333058417085,0.835695816459463,0.34644244831328985,1.0,0.0,1.0,52.18898399160822,1.0,0.0,1.0,0.02284341567176313,0.02008343048865964,0.0,-1.0,-1.0,262.75425499999994,7.293807589532278,277.3418701790645,248.1666398209354,0.0,0.0,0.0
163,2020-10-21,279.56,283.05,276.37,278.7,24005009,0.04155766499738389,272.3989712642451,267.3652853645074,1.0,0.0,1.0,267.9107146466872,266.1197505408989,1.790964105788305,0.635346779808293,1.0,0.0,1.0,59.94889970359394,1.0,0.0,1.0,0.027204210935351865,0.02339685105391809,0.0,-1.0,-1.0,264.2382549999999,7.371298739775326,278.98085247955055,249.49565752044927,0.0,0.0,0.0
164,2020-10-22,279.87,282.45,275.04,278.12,14335259,-0.002081090778614958,275.25948563212256,268.7574771161449,1.0,0.0,1.0,269.48137393181224,267.00865790823974,2.4727160235725023,1.002820628561135,1.0,0.0,1.0,59.407302079251814,1.0,0.0,1.0,0.024879513961367245,0.022033545133766434,0.0,-1.0,-1.0,265.66825499999993,7.1361299813703845,279.9405149627407,251.39599503725915,0.0,0.0,0.0
165,2020-10-23,278.8024,285.24,276.82,284.83,15686476,0.02412627642744125,280.0447428160613,270.838056150081,1.0,0.0,1.0,271.84270101922573,268.3287573224442,3.5139436967815527,1.5050452422052185,1.0,0.0,1.0,63.514070032257884,1.0,0.0,1.0,0.019392592018735687,0.02156653915330244,1.0,0.0,1.0,267.1687549999999,7.8539983146676695,282.8767516293353,251.4607583706646,0.0,-1.0,-1.0
166,2020-10-26,283.16,285.23,274.26,277.12,16801519,-0.027068777867499838,278.58237140803067,271.6512502429302,1.0,0.0,1.0,272.6545931701141,268.9799604837446,3.6746326863694776,1.9389627310380704,1.0,0.0,1.0,56.4474301001209,1.0,0.0,1.0,0.030524198946755256,0.023500391678339345,0.0,-1.0,-1.0,268.1792549999999,7.764234868967235,283.70772473793437,252.65078526206543,0.0,0.0,0.0
167,2020-10-27,278.76,284.51,276.31,283.29,13692570,0.02226472286374137,280.9361857040153,273.15787984303597,1.0,0.0,1.0,274.2908096054812,270.03996341087463,4.250846194606538,2.401339423751764,1.0,0.0,1.0,60.25814632411108,1.0,0.0,1.0,0.0272139369857216,0.022897803350624607,0.0,-1.0,-1.0,269.25425499999994,8.302767623253695,285.8597902465073,252.64871975349254,0.0,0.0,0.0
168,2020-10-28,278.79,278.79,267.26,267.55,19025766,-0.055561438808288344,274.24309285200763,272.43194295620344,1.0,0.0,1.0,273.2537619738687,269.8555216767358,3.3982402971328725,2.600719598427986,1.0,0.0,1.0,48.58041908904222,1.0,0.0,1.0,0.04382210852077381,0.030193769526422224,0.0,-1.0,-1.0,269.5417549999999,8.128793839475643,285.7993426789512,253.2841673210486,0.0,0.0,0.0
169,2020-10-29,276.55,283.6,273.78,279.82,24121501,0.045860586806204306,277.03154642600384,273.38832277891464,1.0,0.0,1.0,274.2639524394273,270.59363118216277,3.670321257264561,2.8146399301953013,1.0,0.0,1.0,55.775419161775886,1.0,0.0,1.0,0.052534372664299486,0.032757782158295064,0.0,-1.0,-1.0,270.2012549999999,8.410312261895623,287.02187952379114,253.38063047620864,0.0,0.0,0.0
170,2020-10-30,274.5,276.7,259.1,263.75,42184495,-0.05742977628475443,270.3907732130019,272.1406473243508,0.0,-1.0,-1.0,272.64642129490005,270.08669553903957,2.559725755860484,2.763657095328338,0.0,-1.0,-1.0,46.582011724751894,1.0,0.0,1.0,0.0561014048327866,0.0373043207217509,0.0,-1.0,-1.0,270.3932549999999,8.204315860727931,286.80188672145573,253.98462327854403,0.0,0.0,0.0
171,2020-11-02,264.7,270.47,257.34,261.48,23473725,-0.00860663507108994,265.93538660650097,270.76063253325407,0.0,-1.0,-1.0,270.9285103264539,269.44916253614775,1.4793477903061216,2.506795234323895,0.0,-1.0,-1.0,45.442572316264474,1.0,0.0,1.0,0.04065087606618478,0.03484436665893295,0.0,-1.0,-1.0,270.23475499999995,8.350429764576083,286.93561452915213,253.5338954708478,0.0,0.0,0.0
172,2020-11-03,263.16,270.03,260.88,265.08,15396707,0.013767783386874566,265.50769330325045,270.0252778516744,0.0,-1.0,-1.0,270.02873950699944,269.12552086680347,0.9032186401959734,2.1860799154983104,0.0,-1.0,-1.0,47.630402252379575,1.0,0.0,1.0,0.033989919201270986,0.033128183546994684,0.0,-1.0,-1.0,270.56225499999994,7.987783278262283,286.5378215565245,254.58668844347537,0.0,0.0,0.0
173,2020-11-04,281.0,288.94,278.62,287.45,29987921,0.08438961822845936,276.4788466516252,272.2808983185721,1.0,0.0,1.0,272.70893342899956,270.4828896914847,2.2260437375148854,2.1940726799016255,1.0,0.0,1.0,58.71057791705142,1.0,0.0,1.0,0.05757363470997661,0.04315408323810155,0.0,-1.0,-1.0,272.0342549999999,8.260846451816336,288.5559479036326,255.51256209636725,0.0,0.0,0.0
174,2020-11-05,291.8965,297.38,288.95,294.715,21054834,0.02527396068881549,285.59692332581255,275.18498014427496,1.0,0.0,1.0,276.0944821322304,272.2778608254488,3.816621306781599,2.5185824052776202,1.0,0.0,1.0,61.55541196437666,1.0,0.0,1.0,0.0419310112960184,0.0406581799284453,0.0,-1.0,-1.0,273.58474999999993,9.441093752843814,292.46693750568755,254.7025624943123,0.0,-1.0,-1.0
175,2020-11-06,293.95,294.6,288.06,293.41,11926170,-0.00442800671835486,289.50346166290626,277.5441986985753,1.0,0.0,1.0,278.7584079580411,273.84320446800814,4.9152034900329795,2.997906622228692,1.0,0.0,1.0,60.745768637183886,1.0,0.0,1.0,0.03765369389489254,0.03832055686094812,1.0,0.0,1.0,275.03074999999995,10.16199968341744,295.3547493668348,254.7067506331651,0.0,0.0,0.0
176,2020-11-09,290.1,292.58,278.53,278.58,20347744,-0.05054360792065726,284.04173083145315,277.6782825935848,1.0,0.0,1.0,278.73096057988096,274.1940782111186,4.536882368762349,3.3057017715354235,1.0,0.0,1.0,52.32332429086493,1.0,0.0,1.0,0.04792192720862442,0.04134620391932317,0.0,-1.0,-1.0,275.17224999999996,10.192200123390919,295.5566502467818,254.78784975321813,0.0,0.0,0.0
177,2020-11-10,273.1,274.0,264.0,272.43,24003063,-0.022076243807882756,278.2358654157266,276.9988953681695,1.0,0.0,1.0,277.76158202913,274.06340575103576,3.6981762780942518,3.3841966728471893,1.0,0.0,1.0,49.272313652057676,1.0,0.0,1.0,0.03397726588213535,0.03943314873066896,1.0,0.0,1.0,274.99074999999993,10.207868259724036,295.406486519448,254.57501348055186,0.0,0.0,0.0
178,2020-11-11,273.48,278.4,272.48,276.35,12995178,0.014389017362258283,277.2929327078633,276.9148962282788,1.0,0.0,1.0,277.54441556311,274.23278310281086,3.3116324602991654,3.3696838303375847,0.0,-1.0,-1.0,51.224605837160276,1.0,0.0,1.0,0.03196595887316927,0.03721244090782699,1.0,0.0,1.0,275.22175,10.18243783174516,295.5866256634903,254.85687433650966,0.0,0.0,0.0
179,2020-11-12,277.18,279.75,274.43,275.08,10765432,-0.004595621494481783,276.1864663539317,276.67736994511455,0.0,-1.0,-1.0,277.16527470724697,274.29553991001006,2.8697347972369016,3.2696940237174483,0.0,-1.0,-1.0,50.54589005708992,1.0,0.0,1.0,0.02262927434120959,0.03476462267303341,1.0,0.0,1.0,275.63974999999994,9.984737362462521,295.60922472492496,255.67027527507489,0.0,0.0,0.0
180,2020-11-13,277.73,277.76,273.1,277.27,7943494,0.007961320343172984,276.72823317696583,276.7540855718943,0.0,-1.0,-1.0,277.18138629074747,274.51587028704637,2.6655160037011,3.148858419714179,0.0,-1.0,-1.0,51.733517030792946,1.0,0.0,1.0,0.017525313257782466,0.03256096275266317,1.0,0.0,1.0,276.20674999999994,9.722879456940577,295.6525089138811,256.7609910861188,0.0,0.0,0.0
181,2020-11-16,275.05,278.4895,274.63,276.44,5680297,-0.0029934720669383408,276.5841165884829,276.7134273715353,0.0,-1.0,-1.0,277.06732686140174,274.6583984139318,2.4089284474699184,3.000872425265327,0.0,-1.0,-1.0,51.231368403385225,1.0,0.0,1.0,0.012782515374987527,0.030409817451734093,1.0,0.0,1.0,276.95224999999994,9.089280336718637,295.1308106734372,258.77368932656265,0.0,0.0,0.0
182,2020-11-17,277.68,277.68,273.29,274.95,13735446,-0.005389958037910647,275.76705829424145,276.4851526916197,0.0,-1.0,-1.0,276.74158426733993,274.67999853141833,2.0615857359215966,2.813015087396581,0.0,-1.0,-1.0,50.28770961078065,1.0,0.0,1.0,0.00953446255445171,0.0284435525164325,1.0,0.0,1.0,277.3207499999999,8.835155298279888,294.9910605965597,259.65043940344015,0.0,0.0,0.0
183,2020-11-18,274.52,277.3889,271.84,271.85,10310525,-0.01127477723222392,273.80852914712074,275.88513478664805,0.0,-1.0,-1.0,275.9890328415953,274.47036901057254,1.5186638310227636,2.554144836121818,0.0,-1.0,-1.0,48.2945712038758,1.0,0.0,1.0,0.008466306148149597,0.026807482717043918,1.0,0.0,1.0,276.97824999999995,8.911317652436026,294.800885304872,259.1556146951279,0.0,0.0,0.0
184,2020-11-19,271.025,273.47,269.19,272.83,11239019,0.003604929188890882,273.31926457356036,275.4896493094592,0.0,-1.0,-1.0,275.50302778904216,274.3488601949746,1.1541675940675873,2.274149387710972,0.0,-1.0,-1.0,48.98296958917713,1.0,0.0,1.0,0.008874674436414666,0.025082926480504322,1.0,0.0,1.0,276.71374999999995,8.954050079652992,294.62185015930595,258.80564984069395,0.0,0.0,0.0
185,2020-11-20,272.56,273.0,269.41,269.7,15376295,-0.011472345416559726,271.5096322867802,274.74018246763194,0.0,-1.0,-1.0,274.6102542830357,274.00450018053203,0.6057541025036812,1.9404703306695141,0.0,-1.0,-1.0,46.83807628391054,1.0,0.0,1.0,0.008652648040782245,0.0236797273360048,1.0,0.0,1.0,275.95724999999993,8.871001171023613,293.69925234204715,258.2152476579527,0.0,0.0,0.0
186,2020-11-23,270.89,270.9471,264.53,268.32,18118397,-0.005116796440489457,269.9148161433901,273.9090934636563,0.0,-1.0,-1.0,273.64252285487635,273.5834260930852,0.05909676179112466,1.5641956168938362,0.0,-1.0,-1.0,45.88408998368221,1.0,0.0,1.0,0.006186144076676009,0.022113522026024207,1.0,0.0,1.0,275.51724999999993,9.027158361970383,293.5715667239407,257.4629332760592,0.0,0.0,0.0
187,2020-11-24,268.49,277.8199,267.87,276.82,15502326,0.031678592725104426,273.3674080716951,274.2859086750854,0.0,-1.0,-1.0,274.1313654925877,273.82317230841227,0.30819318417542263,1.3129951303501537,0.0,-1.0,-1.0,52.32514478153127,1.0,0.0,1.0,0.02340161691930932,0.023865311778649364,1.0,0.0,1.0,275.1937499999999,8.848106082658964,292.88996216531785,257.49753783468196,0.0,0.0,0.0
188,2020-11-25,278.14,280.18,272.65,275.59,11312163,-0.0044433205693230615,274.4787040358475,274.45472256250673,1.0,0.0,1.0,274.35577080142036,273.95404843371506,0.4017223677053039,1.1307405778211839,0.0,-1.0,-1.0,51.3722790034716,1.0,0.0,1.0,0.01966516580751071,0.022368541890280993,1.0,0.0,1.0,275.5957499999999,8.663257755267187,292.92226551053426,258.26923448946553,0.0,0.0,0.0
